Id,Review,Rating
492,I’ve been using Alyssa Ashly Musk for over 30 years. I don’t use any other. It is very hard to find. The drug store was carrying it they had gift boxes but not any more. Thank You very much for carrying it.,5
492,"I Have use Alyssa Ashley for many decades, and now My niece love it to",5
492,Musk by Alyssa Ashley is one of my favorites. Not too strong but lasting.,4
492,"Alysa Ashley cologne, gel and lotion... I have been using the cologne for years and now using the other items also. I am allergic to so many smells and this one is so perfect for me. I will be standing in a store and I've had someone walk up right beside me and say, ""Your cologne smells so good"" I can't even smell it on me! Thank You so much for having these items.",5
492,I just love the musk fragrance..... This one is a soft note...,3
493,I love Coach Poppy and sorry to see it out of stock !!! ,5
493,My daughter LOVES this fragrance! I always buy it for her birthday and At Christmas. I agree with the other reviews...... 1 ounce is too small. ,5
493,I love Coach Poppy Flower I hope you restock in larger bottles I get a lot of compliments when I wear this prefume I was trying to buy a bigger bottle but no luck so far. ,5
493,I love Coach Poppy Flower! I was very excited that I found it here on this site. I have ordered it many times. I have been waiting for it to come back. In a 3 ounce or larger. I can only find the 1 ounce bottles. I still gave 5 stars! I’m still waiting on the 3 oz or larger! Thank you for being fast and easy with my orders! Never had an issue! ,5
493,Coach Poppy Flower by Coach is my absolute favorite perfume of all time. The scent is so subtle and get so many compliments on it . I hope you restock this very soon.,5
494,Got niki Minaj pink Friday came earlier then expected!! Love it!,5
494,I purchased this fragrance for my Woman and she couldn't wait to try it. The bottle alone is very unique. Thanks fragrance net!,5
494,Been using this perfume for about 4 years now. Nothing can beat this perfume. I love it and always buy 2 just incase its discontinued.,5
494,Definitely love nicki minaj's Pink Friday..smells soo good an lasts all day plus I overspray when Im about to got to bed to have that scent when I wake up the next day,5
494,My first time buying Nicki's pink Friday never smelled it before I was very skeptical about buying it...but I'm glad I did! It smell sooo good & it's very sexy...I will be buying another bottle ,5
495,Love it fast service I got it in less than a week,5
495,I love love love this perfume. Nothing can compare to this been wearing it for over 5 years. Would die if it ever got discontinued...,5
495,"I love Heiress by Paris Hilton! I have 3 of her perfumes and love them all, but this clean, champagne, fruity/floral perfume is my favorite! It’s an all occasion perfume for day or night. ",5
495,I love the Heiress perfume by Paris Hilton. It smells amazing!!!,5
495,"I have worn this for year..i absolutely love it. everyone who smells me says it smells so sexy..1 day I got into a hospital elevator and 3 men in the back started talking how good I smelled. 1 said loudly "" good god thats smells sexy"" I just stayed facing forward and said nothing but I had a huge smile on my face... if you havent tried , i guarentee youll love it as much as I and everyone else does as well ",5
496,"I love all of the White Diamond products except the soap, and I just do not feel the product is worth the price is worth it. I have been using all of white diamonds products for at least 25 years. I almost get compliments every time I go out. One lady at the Doctors office told me that I smelled good enough to eat.I said but I only used a little bit. We had a big laugh on it. My very special product. White diamonds body powder, body lotion all of it. It is also affordable Martha Cole 1801 Greenbriar Blytheville Arkansas 72315",5
496,Luv it powder is hard to find going to reorder. Small portion ,5
496,White diamond body powder! I bought it for my Daughter and she loves it. The smell is fresh and clean and she is only 9 years and fell in love with the powder. The next time I will only get the bigger one because the small is very tiny.,5
496,"Smells gorgeous, specially with White Diamonds perfume. I really like the powder. So chic ",4
496,The Elizabeth Taylor Body Powder is Good quality powder. It has a long lasting smell.,5
497,I bought this for my wife based on the review I read and it was a hit with her. She loved it so much that she asked me to do a reorder. Everywhere she goes people always tell her they love her perfume.,5
497,Love Forever by Mariah Carey,5
497,Mariah Carey Forever is by far my favorite perfume. It smells amazing. I get so many compliments when I wear this fragrance. It lasts all day. ,5
497,I first found out the name of this perfume from a Co worker who wore it the smell was lingering where ever she went and it smelled so beautiful I knew where ever she has been because the smell of her perfume so I asked her the name and has been my favorite since 4yrs strong ,5
497,Mariah Carey Forever smells really nice. It would be nicer if the cap had not broken as soon as I tried to open it. ,5
498,Power is Power ✊,5
498,I never like to run out of fifty cent power its one of my must haves,5
498,Power cologne is a great smelling fragrance and always one of my top choices no question ,5
498,50 cent power amazing and most underated cologne for men dazzling!!!,5
499,Perfect! I Love everything in this website ,5
499,"Excellent is a good perfume and has a good smell and lasts, it was received on the indicated date, thank you.",5
499,I do not like the smell of the 212. It’s just not for me at all ,1
499,212 sexy brings back memories. It smells unique and make you stand out.i am glad i got a good price for it cos it cost almost triple price at Macy's. I got the 3.4oz tester which is same as the normal bottle. I just love it!,5
499,212 Sexy is a beautiful fragrance. You feel sexy when you wear it. I have gotten so many complaints on it. ,5
500,Boss is my go to Fragrance!! I have used all the different types of Boss but this one I ordered (Boss Bottled Night) Was not one of them!! The Price was excellent! Shipping was fast! Give it a try and it might be the sent that works for you!!,3
500,Bottled Night is one of my favorite colognes. I has a very elegant and pleasant fragrance I think I will keep using it for a very long time. I like it a lot.,5
500,"Bottled Night by Hugo Boss smells really good, unfortunately it doesn't last too long. If it would last longer it would be a 5/5. My favorite remains Hugo by Hugo Boss.",4
500,"I like this scent! It's distinguished. This is a fall/winter fragrance for me but it's also my go-to anytime I want a more sophisticated scent. It's definateley on the heavier side. But it's not fluffy or powderish. No scent puff poofs getting stuck in the nose. I can't handle those kind! For Bottled Night, think India ink spilled on an old leather saddle that's been sitting in a cedar chest next to an old rubber tire.",4
500,Not my favorite. I would classify this as Salycic Acid meets sandlewood. Either your a teenager who wants to appear to be an old soul or an old mad who has an acne problem. Price and shipment was the high points.,1
501,"I already bought the sample, and now Iv have just finished purchasing a 3.4 oz. I am sure I will be pleased with it as well.",5
501,"Purchased Hanae Mori through you, wasn't sure if it was a copy cat fragrance and it was the real perfume!!! I was ecstatic as this saved me a huge amount over what I have paid at other stores. I absolutely love this perfume and can't wait to purchase a few more of my other favorite scents at such low prices!!",5
501,Hanae smells like La Vie Est Belle way too sweet and heavy for me. Would not buy full sized.,3
501,"Hanae by Hanae Mori, Totally in love with this perfume. You can't beat the prices from this website, so glad I found it. ",5
501,I would definitely repurchase this fragrance it smell very light and floral a definite dupe for flower bomb ,5
502,It just became my favorite cologne. It smells so good. ,5
502,"This cologne is one of the best on the market. Its very masculine and stays with you until you wash it off. Its not overpowering and doesn't choke the other people on the elevator. I usually put it on right before I get dressed for work, and Im ALWAYS getting compliments on it. So many of the colognes for men these days could really be unisex. Not this one. Its definitely a scent for a man. The price here was very good also. Try it, you're going to love it.!!",5
502,It smells very good,5
502,I might have not ordered the right one. Did not like the this one will order again hopefully I will order the right one the scent was not to my liking. ,3
502,This is my first time trying mr. Burberry I like almost all of the Burberry line of colognes for men this one did not disappoint unique smell and a great price fast delivery,5
503,"Tom Fords, Tobacco Vanille is a great parfum for men. It definitely lasts all day I received numerous compliments. It is a fantastic fragrance. I will be purchasing it again. ",5
503,Officially my new favorite scent beating out my Creed Green Irish Tweed. I find myself smelling my wrists randomly because it's THAT GOOD of a scent. ,5
503,Used to love this one but is so heavy on the cacao that makes me sick is too cloying rich like hot chocolate with too much splenda in it i prefer mancera red tabaco smell very similar but not as sugary how ever the perfume is great quality project like a monster stay on all day totally worth the price if you like this scent cant deny tom ford make amazing scents gave it 5 stars cuz The quality is undeniable ,5
504,"Jean Paul Gaultier Scandal smells like walking into any perfume store, so it's not terribly unique, as it claims. It is cloying and sickly when you first spray it. You can smell the citrus and honey, and then some powdery and spicy. I mean, it's fine if you like to smell like sugar. It begins to smell better with time. ",3
504,Scandal from Jean Paul is very sweet and mild I recommend it ,5
504,"Scandal is a must have, beautiful perfume a sexy gourmand.",5
504,Sweet honey-filled floral fragrance! My new favorite!,5
505,Sweet fragrance. Nothing beats this.,5
505," A classic masculine scent. ""Santos De Cartier,"" that I enjoy immensely. Men, or, women will enjoy this fragrance, so keep this in your collection.",5
505,"One of my favorites,have been wearing it since the early 80’s",5
505,Starting using Santos De Cartier in 1983 and still is the only cologne I use to date. ,5
505,Been using Santos ‘D Cartier for twenty years plus. Best evening fragrance I have experienced ,5
506,The coconut and lime are really present in this scent. Great fragrance 100% legit ,5
506,"It’s my first creed cologne “virgin island water” super happy,got a lot of compliments,,love the piña colada,sweet smell,it last all day,,definitely will recommend it !!!",5
506,Purchased Creed Virgin Island Water for my husband and it smells nice and clean for a man but I don’t think it’s a unisex cologne. ,5
506,"We live in South Florida so when my wife purchased Creed's Virgin island Water it became my signature Summer scent and in Florida, we have Summer year round. I was already an Aventus fan and Creed Royal Oud owner. Since we live in the tropics VIW is highly recommended whereas ANY Oud is better suited for the Las Vegas climes of dry heat where any Oud's muskiness stands-out. I've noticed each designer has their own Oud and Aventus copy, but there is only ONE Virgin Island Water! Well played, Creed, well played...",5
506,"I purchased the 4oz bottle of Virgin Island Water and received the same beautifully packaged, authentic Creed product that one would find at Neiman Marcus. My particular bottle has a silver cap and the new atomizer which has no visible neck and no Creed logo etching which does not mean its fake but rather means it is a brand new batch with a new bottle design. 100% satisfied and plan on buying from Fragrancenet in the near future.",5
507,"Gentleman by Givenchy eau de parfum is an amazing fragrance that got me a lot of compliments from the ladies, I highly recommended.",5
507,"Gentleman EDP is quite possibly my favorite fragrance in my small collection. It brings into perfect balance iris, vanilla and animalic nuances in a very dense and oriental way. It's a masterpiece of a perfume and it deserves a spot in your collection if you appreciate fragrances for the art (especially if you don't already own similarly heavy iris scents such as Valentino Uomo Intense). Longevity is excellent at 12+ hours; will last for days on your clothes. Projection is moderate; doesen't get cloying. Great for formally dressed nights.",5
507,This cologne is very beautiful.,5
508,Great summertime fragrance. I always get compliments on it. Love it. What a great deal. ,5
508,Pleasures intense Love love love the sent. Last all day,5
508,I Purchased Pleasures Intense Love Love the scent very Beautiful scent definitely a Conversation starter. Will order again.,5
508,"Pleasures Intense by Estee Lauder, magnificent smell. My wife loves it.",5
508,My special love lover and I are addictive to this fragrance. It’s a fact that it’s reaction with my skin is the best!,5
509,"Tom Ford Noir Extreme, It’s just what it says.. EXTREME.. This stuff smells so amazing. I order a small bottle online because I was not sure if I would like it. I will definitely be ordering the bigger bottle. I must say I will be checking the other collections out as well.",5
509,Best cologne I’ve ever smelt but the reviews are correct does not last long at all ,4
509,"Im a woman and i saw another woman on youtube said she wears it so i was very intrigued and head over the store omg this is sweeter then the woman version noir pour femme , this one is delicious sexy is a soft scent doesnt project far i told my tom ford sells guy that this smells just like his favorite oud fleur perfume but much softer he was shocked to smell both he never noticed it since i like deeper stronger more seductive scent i prefer the noir pour femme still the one is amazing even many man say the woman version is way better haha ",5
509,Tom Ford Noir Extreme is a great fragrance! I get so many compliments on how good it smells on me! Gets you in trouble Fellas!! Sam - Detroit,5
509,"A big fan of Tom Ford especially tobacco vanille which can come off a little strong. This is a smoother, quieter version, that I feel in my opinion is actually easier to wear. It's it's in the background but it's always there.",5
510,"One of my all time favorites. Love the Noir, however Essence is a wonderful scent. Immediately draws my attention to the uplifting masculine yet smooth scent. Reccomended it to men of all ages.",5
510,I bought Drakkar Esssence for my 17 year old. He gets compliments every time he wears it . ,5
510,"Drakkar Essence Nice smell and my lady loves it, really fellas that’s all that matters. ",5
510,"Drakkar Essence is a fresh, invigorating scent perfect for the workplace and any casual circumstance. I smelled this for the first time in the summer of 2015 and thought it was a new release because it smelled so modern...I was floored when I discovered it was released in 1972! If it hasn't been updated over the decades to avoid smelling outdated, then Guy Laroche was way ahead of his time with this scent. Could stand to last longer for sure, but with it's affordable price, you can reapply when needed and it won't break the bank.",3
510,"Recently, I purchased Drakkar's Essence and am impressed in the following ways: 1. It is a completely satisfying and delightful fragrance. 2. It has an attention-getting impact, yet it is not cloying t the point that you wish the person wasn't nearby. 3. I will continue to order and use Drakkar Noir as a satisfying alternative to Essence. But they are two entirely different fragrances. 4. I am frankly and pleasantly surprised at the speed of the delivery and the packaging. 5. The price is certainly reasonable. Therefore: I'll be back on both of these fine essences. Nice job, Guy Larouche! John H. Langford",3
511,"I didn’t like it, it’s so suite, I prefer flower’s fragances",2
511,"I didn’t like it, it’s so suite, I prefer flower’s fragances",2
511,"I love Lou Lou this is my special perfume I have gotten so many compliments on it every time I wear it. I have been wearing it since it came out not sure if it was in the 80""s or at least that is when I first started wearing it. I always have a bottle on back up. Thank you to this site for offering it. and at at a good price. I go every year on Black Friday to purchase a new scent at Macy's and try to get one comprable to this but nothing beats Lou Lou. Gertiemae",5
511,"Lou Lou is a timeless fragrance,no matter what age you are,where you wear it,or even if you associate it with good or sad memories. I can't think of anyone hating on this beauty unless they're doing it secretly. It's been around forever so I'll be buying mine pretty soon,for old time's sake.",5
511,Lou Lou eau de parfum by Chacherel is the fafourite perfume of both my daughters and they are thrilled that I found it for them as it seemed to be unavailable here in Australia or elsewhere. On their behalf I thank you and know they would give it top rating.,5
512,Bucheron. One of my favorite cologne. Ic DThe scents are subtle and soft. Great for any event and weather. ,5
512,"I ordered Boucheron cologne for men, LOVE IT!!! Please send additional samples of any new men's cologne for me to try. Thanks",5
512,"I ordered Boucheron cologne for men for the first time and I am very happy with everything about this item. It is a great scent that is ""settles in"" and is not overpowering. I highly recommend this cologne.",5
512, I can't remember all the scents I have used over the years. This is the first time I have had favorable comments on the scent from both men and women...it's the best!,5
512,"This cologne has been my staple cologne for years now and I still get compliments, sometimes in an off way like ""Are you going out tonight?"", ""What's with this cologne you wear every day? You're already married!"" and so on. Boucheron ""for Men"" is a timeless scent. This is still a very sophisticated cologne.",5
513,"I bought Dolce & Gabbana Pour Femme off the website after being disappointed with the smell of a bottle I bought from a beauty store at a price much higher. I am very happy with my purchase, it came quickly and smells amazing! I will be ordering again as I just saw they have the gift box with the shower gel and lotion! ",5
513,This is my wife's second favorite perfume the first being Paloma Picasso and many of her friends always comment on the fragrance and go out and buy both !! ,5
513,"Dolce & Gabbana Pour Femme is intoxicating! Subtle but powerful, my signature scent for several years. The first time I smelled it I was hooked. I have many, many other perfumes (much more expensive) that just sit there unused. ",5
513,"D&G Pour Femme is such a pleasant smelling fragrance. Not heavy and strong nor is it sickeningly sweet and it's perfect for all seasons, especially the hot summers. I get many compliments when wearing it.",5
513,"Excellent, In love ,mega like,,,, thanks !!",5
514,"Geurlain L'homme Ideal Cologne edt is a very fresh, invigorating, manly sweet fragrance that is very in offensive but very intriguing scent. I was pleasantly surprised at first sniff. I found myself constantly sniffing my clothes and moving around to catch whiffs of the scent in the air. The first day I wore it I got a few unsolicited compliments. I'm very happy with my purchase and I plan on picking up more from this line. It's a winner for sure. Very fresh and unique!",5
515,excellent product obsession spray,5
515,"Excellent product!, my husband love it!",5
515,"Perfect product for me. It was recommended by my dermatologist because I have very sensitive skin and Obsession is the only one I am not allergic to, because it does not contain colorings! The fragrance is very aromatic. ",5
515,it is the only deodorant i have used for many years it is mild to skin .,5
515,"I’ve always loved Obsession is been my go to scent for at least Twenty years and a good deal on top of that you just can’t go wrong!!! And they had the deodorant which otherwise is very hard to find, not here it’s everyday all day. Thanks FragranceNet you definitely have a new customer in me.....",5
516,"I Love Euphoria it is my signature fragrance, however, this was just horrible with my body chemistry I will go back to EUPHORIA ONLY!",1
516,"I bought this perfume and found it with a good smell, but, the smell does not last long !!! Very weak!!!",1
516,I love Endless Euphoria by Calvin Klein. ,5
516,"Since I found Endless Euphoria by Calvin Klein, I don't want to buy anything else!",5
516,This is nice. Good smell I like it,4
517,I love it ,5
517,Nice soft smell i agree nothing amazing but definitely worth buying and a great price ..get jaguar black smell anazing,2
517,Jaguar pure instinct. Nice soft smell.,4
517,"I absolutely LOVE LOVE LOVE this fragrance. The price is so fantastic, I can't believe it. Jaguar Classic is such a wonderful scent that it will be in my collection forever. It just smells so good and different from any other colognes I have tried in the last 50 years of being a cologne freak. I can't believe that I spent over $20.00 somewhere else instead of purchasing it here for $13.00. This price is a steal for this cologne. You would be surprised how many people ask what your wearing. It is a classy little fragrance that I don't want other's to know about. Let's just say that it's "" My Little Secret"" and leave it at that. ",5
518,"I'm a classic guy who always uses classic cologne like Azzaro and Arams, The first time I was introduced to CH when I was on a trip to a friend of mine and what really attracted me is how unique and settle the scent, as a classic man, I like to my cologne to be calm and not spreading all around the place, I have to say, the scent of CH is so extravagant and distinguished to the level where it makes me uncomfortable sometimes...I highly recommend it!",5
518,"Excellent cologne.. I have finished 2 bottles so far and will order again. Perfect for 3 season except summer.. stay long on skin and smells better after instant spray, first you notice leather with strong notes than leave nice balance of fresh flower smell on your body! Recommended!",5
518,WOW I’ve really come to LOVE this cologne. Smells amazing. I’ve wore it damn near all week!,5
518,Love this ch Men,5
518,The Ch Carolina Herrera smells real good. My Girl love’s it...... She was like Mmmmmmmmm. ,5
519,Love it wonderful scent and terrific price for the big bottle.,5
519,M By Mariah Carey-Lucious Pink. I have been wearing this fragrance for 5 yrs now. I LOVE THIS!!! I have gotten so many compliments on it. I order 2 bottles at a time and last me 2 years. I use it everyday. PLEASE NEVER QUIT selling this. This is the only place I can find it. ,5
519,Absolutely Love M by Mariah Carey (luscious pink). Constantly get compliments on it by both men & women. It is for sure my go to perfume! Thank You for carrying this product especially in the large bottle! Love Love Love! ❤,5
519,Luscious pink one pink one of my favs fragrance net always great,5
519,M by Mariah Carey. Luscious Pink. It smells heavenly. I love it. I ordered this with two of the lotions. Fantastic price. Go ahead give it a try. M Luscious pink eau de parfum. ,5
520,"Yachtman red A very nice vaporisa for men ,try it once and you will always have it in your selection ",5
520,I give the overall smell of this fragrance a 5/10. It’s very average but does the job. Performance(longevity): 6/10 Good for the office Projection: 1.5 hours,3
520,"Yacht Man Red,smells better as it dries,I really like it.",5
520,Yacht Man Red has quite a light sent good for every day use. Won’t blow anyone away and is still refreshing.,4
520,"Love it, I give it a 4.",4
521,I love Hypnose!! The size for the price was very reasonable. ,4
521,"Lancome Hypnose is like summer in a bottle, I love it so much!! I know it smells different on everyone but for me its the most amazing spring and summer fragrance Ive ever tried. Every time I wear it, it reminds me of the beach, carnivals, ice cream trucks and everything great about summer!!",5
521," I fell under the spell of Hypnose several years ago, and it is now the favorite of my three regular fragrances, another one being Lancôme's Magie Noir. Now I hear that Hypnose, too, is being discontinued. I've been searching everywhere for Hypnose body lotion and it only seems to exist now in a holiday promotional package offered at Macy's. So absolutely frustrating to find fragrances that I love and want to be my forever, signature fragrance and then have them discontinued....or only available in perfume, but not the lotions and body powders! ",5
521,"Hypnosis ,by Lancôme ,my favorite ,and a very affordable buy Thanks",5
521,"Oh, I love Hypnose I just found this website, and that you can buy perfume at a discounted price. I wore Hypnose in New York City, and really loved the frangance. Its so excotic; so I really can't wait to buy some more. I'm now living in Michigan. Ladies this is the best perfume around. ",5
522,Nautica n83 is smells great last long time,5
522,"Nautical N 83 is the best Nautica scent I have ever used. I work in sales and with customers very close proximity and I have received many compliments on the Nautica N 83. I will certainly buy more, Awesome ",5
522,Love the smell not to heavy just right Nautica Voyage N-83 i will get it again,5
522,This is my husband's only fragrance. He will not wear any other and it is not available in our town.,5
522,Very clean scent with just the right amount of spice. I will buy this again.,4
523,"Something Blue has become my go-to summer fragrance! Soft, sweet & oh so intriguing! ",5
523,"I'm so in love with this fragrance ""something blue "" Oscar de la Renta. It's such a warm, classy, beautiful fragrance would recommend it. ",5
523,"Gorgeous perfume! Oscar De La Renta - Something Blue!!!! I love this smell !!! It is new for me. I bought it couple weeks ago and now it is my favorite perfume!! Fresh, perfect smell for every day and evenings!!! I got a lot of compliments from my friends!!! I recommended this perfume to them!!! I will buy it again in a future 100%!!!",5
523,"I love the fresh scent that it gives, I get complemented it whenever I use it. I would love it if you could recommend some more perfumes with a Shower fresh scent",5
523,"Lovely perfume, fresh and sweet but a little too sweet for me. I do not get comments, so assume it doesn't last. ",4
524,"I LOVE the way this smells on my man!!! And, obviously, others do, too- he has been asked by a LOT of people , ""What's that you're wearing?!?"", or, ""You smell good- what is that?!?""! Too bad it isn't available at the retailer where I used to purchase it.... ",5
524,Pretty nice scent for the price.,4
524,"This is one of my husbands favorite cologne, can't find it in the stores anymore so I'm glad I can buy it on here. ",4
524,This is one of my favorites. i have gotten more compliments wearing this cologne then any other it lasts all day and cools down into a nice musky mossy not so sweet almost smoky flowery smell. if you don't have it buy it. I'm on my second bottle.,5
524,"Ed Hardy Skulls and Roses is a good cologne. The image they have up is of the gift set, but its not so that was disappointing when it arrived. It's kindof a cheaper Fierce akin to Mont Blanc Legend.",3
525,Mankind is great smelling stuff,5
525,Kenneth Cole Mankind Hero is the best smelling cologne and I personally recommend it. It is a absolute winner in my book. I give it five stars.,4
525,If u want anybody to say u smell so good this is it trust me I love it buy it great smell ,5
525,Fantastic office cologne. This was a blind buy that turned out to be a fantastic buy. ,5
525,"How is this not more popular? It smells fantastic, it’s a perfect balance. Kenneth Cole Mankind Hero, buy it. ",5
526,"Very pretty fragrance! I just recently got into Lacoste perfumes. This one reminds me a little bit of the pour femme but spicier and more citrus. This one is a little bit of everything: sweet, spicy, citrusy and girly. Sits close to the skin and is light and fresh. Definitely a “clean” sort of scent which will be great to wear to the office without offending any patients or coworkers! I also love the pretty bottle. Thumbs up.",5
526,I love my touch of pink! 100% recommended ,5
526,A touch of pink is a nice alluring smell that says sexy all over it. When I wear it I get great compliments on it and how well it reacts with my body pheromones. Truly a keeper,4
526,I love it! It’s one of my favorites! ,5
526,Love this perfume! It's so clean and light. It's now my favorite sent.,5
527,Me encanta este nuevo perfume por que huele a limpio y dura todo el día Tiffany&co me gusta mucho. ,5
527,"I have been wearing Tiffany eau de parfum and love it. The scent is fresh and elegant. I'm delighted I could buy it at a discount and get free shipping. I think I will upgrade to Intense next time. Thanks, Fragrance Net!",5
527,Beautifully scented and fresh,5
527,Tiffany & Co. by Tiffany smells so good and fresh ... love it sooooo much .....right up there with Chanel #5,5
527,I have be trying to buy the Tiffany by Tiffany & Co for awhile now and I was so glad Fragrancenet had it and it was a cheaper price. It smells like the same as Macys. ,5
528,"Soiree is another win for Juicy! Sweet and warm, I love smelling this scent! ",5
528,"I am a Viva La Juicy girl, this is one perfume I took a chance and purchased. I am so in love with it I am ordering more. I highly recommend this for yourself a family member or friend. Viva La Juicy Soiree is one of my favorites.",5
528,"Viva La Juicy Soiree has quickly become my new favorite perfume, and I have a COLLECTION of perfumes! So sweet and fresh. It doesn’t last very long on me but the smell is SO good that I don’t even mind! ",4
528,Viva La Juicy Soirée is my favorite juicy perfume!! The bottle is full and smells amazing just as I expected! Such a GREAT price for this perfume - I will definitely be purchasing again!!,5
528,I received my Viva La Juicy Soirée and I’m very pleased with this product. Thanks ,5
529,BVLGARI IS MY FAVORITE OF ALL TIME GREAT SCENT AND WOMEN LOVE IT!!!!! ,5
529,Bvlgari pour homme soir is a strong masculine scent on of my favorites. Defintely a chic magnet.,5
529,An amazing scent. I get compliments when I wear it.,5
529,I love ALL Bvlgari perfumes i buy them just for myself! especially the mens. My favourite is Extreme its refreshing and lingers on all day. I have Bvlgari homme and found it VERY mild its the only one i find wears out easily but will try Homme Soir i recommend them ALL. ,5
529,This is an amazing scent. It is understated and suave. Definitely a subtle attention magnet. I like all Bvlgari scents for men and prefer the classics; Original and Extreme. And Soir are my top 3. Aqua is amazing as well and plan to get for next summer.,5
530,I love my creed aventus for her its long lasting when I walk into a room every one wants to know what perfume I'm wearing. ,5
530,Creed aventus was definitely a good buy. Long lasting fragrance just like the men fragrance. Well Worth it....,5
530,"Creed Aventus for her most certainly gets 98% of men's attention in any room you enter and other women want to know the name of it so they can purchase. I had it on during my first date with my fiance' and he later told me that he couldn't stop thinking about me because my scent remained in his sweater from our first hug. Ladies, if you want to make a lasting impression on a man, add this to your collection and I guarantee it will NOT disappoint. P.S. our wedding is this October after only a year and a half engagement!!!",5
530, I purchased creed I love any creed it’s all worth the money ! I get so many compliments on my perfume and my man on his cologne! I would buy more absolutely!! Pricy but worth every penny ! I feel like I should get something I want I work every day !! ,5
530,"I ordered the saple of Aventus Creed and fell completely in love with this fragrance!!! The price is way out of my budget, so I guess I will keep ordering the samples. ",5
531,Waaaw Ted lapidus for men the same attractive perfume from 1987 i love it. ,5
531,It’s my favorite perfume for long time.. i can find it online only... I like it... thank you so much ,5
531,"This was a blind buy, after looking at a few reviews I took a shot at the Ted Lapidus original. Someone called it a sleeper and that peaked my interest. I've got to warn anyone with a love for smelling good that this IS NOT the one. Cheap!!!! Very outdated , strange smell. Not what I expected at all.....DONT DO IT!!!!!!",1
531,I love this fragance is my favorite lapidus,5
531,Lapidus is a wonderful fragrance and I'm glad to have found it through your website this site has exceptional Price's thank you ,5
532,"Haven't had this cologne since I was in my teens. I'm 72 now and I enjoy it better now than i did years ago. None better, gets my desires pumping up and running again. ",5
532,"I have used Pierre Cardin Cologne for quite a while and women seems to be attracted to the scent of it. I get quite a few hugs and I had one lady tell me that she could just grab and kiss. I might have gone along with that but she was an older lady, you have to be respectful. I really like the size that I was able to purchase and it's a spray, I don't have to pour it in my hands. ",5
532,"Pierre Cardin....the best....been wearing since age 13.....now 59 and never met anyone that did not really like it. Very unique and has that perfect ,subtle scent that is right for any occasion. Amazing that all age groups would always compliment the scent.",5
532,"The first cologne I ever wore! Almost 40 years later, still my favorite!",5
532,Have used this for years and not had any for awhile. When I found it at this price I could'nt wait to get it. Great deal! ,5
533,Love the smell of this product. It's fresh and really quite nice with a citrusy finish. ,5
533,Love this fragrance smell super.....,5
533,"Bvlgari Man Extreme smells great on the opening. Citrus, woodsy, cactus is wonderful. This lasts for about 30 mins and then is barely even a skin scent after that. I have tested this on others and on paper with the same result. If you want a shower scent to refresh after some sweaty work, then maybe this is it.",2
533,"Me encanta esta fragancia , un olor agradable, la recomiendo para todo aquel que desee sentirse bien.",5
533,"I've been a big fan of the original BVLGARI (the folks who sell high quality diamonds and gems) for yrs. I thought that I'd the BVUGARI MAN EXTREME especially for the winter months. It does indeed meet all expectations, but IT IS Extreme. A little goes a long way & lasts for hrs. I also recommend the shower gel.",4
534,"Seventeen years ago my boyfriend gave me a gift set with powder, lotion, perfume and bath gel of G by Georgio for my 60th birthday. It immediately became one of my favorites. It works well with my body chemistry. I still wear it regularly...especially in the warm weather. My boyfriend died three years ago, but my love for the perfume he gave me still lives on. Fragrancenet, thankfully, keeps it available for me and I am very thankful that it is still for sale thru them at a wonderful discount. Such a beautiful fragrance and lovely designed purple bottle sitting on my dressing table. I spritz it on daily. Purple is my favorite color, too. Light floral/fruity and every time I wear it I get compliments. As long as I can purchase it, I will wear it. Gerry N.",5
534,I love this scent I get so many people who complement me both sexes❤️,5
534,I really love the scent very Pleasing smell.,5
534,"Very nice, soft, floral and feminine. Did not work with my body chemistry so I gave it to my friend who said she really loves it. This perfume is not overbearing or gaudy. ",4
534,"G by Giorgio is a very soft, feminine smelling perfume. Pretty bottle. Not overpowering or offensive in any sense of the word. ",4
535,Love love love Paris by Yves Saint Laurent! Soft gentle scent for me. I’ve been using since the late 1980’s. ,5
535,I have been wearing this fragrance for more than 30 years! Always get compliments! If the Eau De Perfume is a good price I will get that. But the EDT is nice too! Paris is a lovely scent,5
535,"My Mother In Law Loves this perfume, we buy it for her when we travel to see her. She loves it and has been using it for years and years.",4
535,Paris by Yves Saint Laurent in this current iteration is fine compared to the vintage. I have both and have been wearing it since the ‘80s. Today’s version may not be identical to the past version but it is close enough to enjoy it the same. Highly recommended feminine floral classic fragrance that will have you receiving remarks from others.,5
535,Have worn this fragrance for 20 years the best fragrance I have ever smelt,5
536,Love this fragrance. Used to get the 3.4 oz. Bottle here on fragrancenet. Please bring it back!!,5
536,My mom was so delighted to have received Violet Eyes by Elizabeth Taylor for Mother's Day. This is my mother's favorite fragrance. The item arrived in a timely fashion. ,5
536,This is truly a lovely fragrance. It was a blind buy and I was so pleasantly surprised. I ended up giving it to my mother because she liked it so much. I will buy myself another. Shipped to me in Australia in very good time- about a week. I'm a happy customer.,5
536,I have been using Violet Eyes by Elizabeth Taylor for 5 years now. It is the only perfume I wear. I have gotten numerous compliments on it. I can't imagine wearing a different perfume. I absolutely love this stuff! ,5
536,"Violet eyes is my favorite scent, I get so many compliments when I wear it, just wish it was less expensive.",5
537,"I absolutely love, I love Juicy Courtue the smell is amazing the bottle is gorgeous , I will buy this again ",5
